start,end,duration,amplitude,peak_velocity,peak_acceleration,peak_deceleration,direction
1621588449445,1621588449455,10,-1,107,8718.61730771283,-1,-1
1621588449565,1621588449645,80,5,237,7571.58738576718,-14529,225
1621588449825,1621588449865,40,0,61,5149.01547982038,-1989,63
1621588449915,1621588449975,60,0,394,23772.6059275219,-26539,32
1621588450225,1621588450315,90,6,776,33509.6673100673,-37577,84
1621588450355,1621588450725,370,28,1109,103363.938695486,-39464,348
1621588450994,1621588451024,30,2,143,7667.35877845649,-6562,47
1621588451214,1621588451254,40,2,96,5550.18228681756,-5239,124
1621588451264,1621588451324,60,4,233,17530.1883162025,-15669,253
1621588451344,1621588451364,20,4,206,17560.2511675039,-1,68
1621588451434,1621588451524,90,4,324,13769.16247121,-17448,301
1621588451584,1621588451664,80,4,488,22495.8097446604,-39650,22
1621588451674,1621588451804,130,4,205,9595.39913238444,-17378,223
1621588451814,1621588452773,959,32,1669,159853.52779286,-50716,141
1621588452913,1621588453713,800,3,2223,209024.429320661,-145453,276
1621588453723,1621588453733,10,-1,134,11815.2894817956,-1,-1
1621588453823,1621588453963,140,32,466,13587.0590473316,-27304,168
1621588453973,1621588454392,419,15,980,62667.4072325655,-91881,351
1621588454402,1621588454522,120,2,968,78168.6610208514,-72223,284
1621588454572,1621588454632,60,7,1675,118095.027773867,-98304,126
1621588454652,1621588454862,210,13,1657,152372.591359033,-125947,176
1621588454872,1621588454972,100,34,1788,108432.129598068,-1,46
1621588455102,1621588455142,40,3,463,-1.0,-34737,320
1621588455362,1621588455562,200,11,2010,133252.482799198,-96079,309
1621588455911,1621588455951,40,2,97,-1.0,-3622,256
1621588455961,1621588455991,30,1,2349,225332.80864887,-1,90
1621588456081,1621588456471,390,23,1335,17485.7987193362,-57772,279
1621588456611,1621588456841,230,11,702,37172.3526532151,-45588,241
1621588456881,1621588457181,300,25,416,24642.4714821655,-17158,155
1621588457191,1621588457311,120,12,203,11581.2491501055,-7719,217
1621588457331,1621588457400,69,1,281,25058.7924978439,-10954,137
1621588457410,1621588457440,30,1,117,5216.98923030012,-1,101
1621588457530,1621588457610,80,12,360,10928.7225506265,-21227,288
1621588457620,1621588457630,10,-1,35,3275.31221966407,-1,-1
1621588457690,1621588457750,60,1,124,10581.0974183243,-4346,321
1621588457780,1621588457790,10,-1,56,3587.93755727311,-1,-1
1621588457880,1621588457910,30,2,127,7176.88403180368,-5443,152
1621588458070,1621588458150,80,11,291,11929.8351529882,-8328,257
1621588458230,1621588458260,30,2,93,5575.41982001922,-3284,253
